model,dataset,text_id,magnitude,cosine_similarity
mistral,g2m,132,369.50433,0.2728557
mistral,g2m,133,360.56512,0.22453919
mistral,g2m,134,373.30237,0.2717338
mistral,g2m,135,370.224,0.22766961
mistral,g2m,136,359.07263,0.23520659
mistral,g2m,137,362.2904,0.22271833
mistral,g2m,138,372.07532,0.2205158
mistral,g2m,139,366.47665,0.25289664
mistral,g2m,140,362.1484,0.23525006
mistral,g2m,141,370.02887,0.24269554
mistral,g2m,142,373.81577,0.25603056
mistral,g2m,143,371.47296,0.26526177
mistral,g2m,144,363.1319,0.2403268
mistral,g2m,145,364.0204,0.25066185
mistral,g2m,146,371.99603,0.23258469
mistral,g2m,147,369.87317,0.2352272
mistral,g2m,148,366.11276,0.19285974
mistral,g2m,149,366.86224,0.23706234
mistral,g2c,0,356.6449,0.23012108
mistral,g2c,1,359.4207,0.22985408
mistral,g2c,2,357.9862,0.22818165
mistral,g2c,3,356.28732,0.2534374
mistral,g2c,4,357.27853,0.22516482
mistral,g2c,5,355.80676,0.22748047
mistral,g2c,6,356.7251,0.23487502
mistral,g2c,7,357.33218,0.22484984
mistral,g2c,8,358.47754,0.23560102
mistral,g2c,9,358.58527,0.24415389
mistral,g2c,10,357.80276,0.22992311
mistral,g2c,11,358.47156,0.22454523
mistral,g2c,12,355.87558,0.22710021
mistral,g2c,13,358.3717,0.22899468
mistral,g2c,14,358.37024,0.24300689
mistral,g2c,15,357.42773,0.22316897
mistral,g2c,16,359.24243,0.23702139
mistral,g2c,17,355.37244,0.24110524
mistral,g2c,18,355.419,0.22785401
mistral,g2c,19,355.17,0.23827489
mistral,g2c,20,358.9835,0.22432509
mistral,g2c,21,359.15344,0.2269268
mistral,g2c,22,357.70563,0.23138203
mistral,g2c,23,354.10666,0.22847775
mistral,g2c,24,358.1043,0.23773368
mistral,g2c,25,356.48523,0.24262993
mistral,g2c,26,358.87354,0.24297789
mistral,g2c,27,353.19574,0.2343209
mistral,g2c,28,357.03415,0.23562738
mistral,g2c,29,359.21713,0.2303626
mistral,g2c,30,356.301,0.23288907
mistral,g2c,31,355.2204,0.2465907
mistral,g2c,32,357.2427,0.22985226
mistral,g2c,33,356.09125,0.22275344
mistral,g2c,34,356.16226,0.22029702
mistral,g2c,35,355.64923,0.2242216
mistral,g2c,36,355.99863,0.22602175
mistral,g2c,37,360.3668,0.22411342
mistral,g2c,38,356.66644,0.2469491
mistral,g2c,39,355.62415,0.22133505
mistral,g2c,40,360.59952,0.2231347
mistral,g2c,41,355.10934,0.22177866
mistral,g2c,42,355.0197,0.23259687
mistral,g2c,43,355.9625,0.22613354
mistral,g2c,44,360.4651,0.20281053
mistral,g2c,45,355.1078,0.23969021
mistral,g2c,46,353.93076,0.24763158
mistral,g2c,47,358.8345,0.23136517
mistral,g2c,48,356.86328,0.22346656
mistral,g2c,49,354.64374,0.22361384
mistral,g2c,50,356.01556,0.24062681
mistral,g2c,51,356.79462,0.24195588
mistral,g2c,52,357.38895,0.25453353
mistral,g2c,53,357.192,0.2329287
mistral,g2c,54,355.9827,0.23676248
mistral,g2c,55,357.82422,0.22633977
mistral,g2c,56,353.53018,0.23669273
mistral,g2c,57,354.0214,0.24304552
mistral,g2c,58,358.01666,0.21607484
mistral,g2c,59,355.47253,0.22498865
mistral,g2c,60,356.42136,0.21923557
mistral,g2c,61,360.20306,0.22555318
mistral,g2c,62,357.66446,0.23372309
mistral,g2c,63,357.40973,0.26444557
mistral,g2c,64,357.8911,0.22780608
mistral,g2c,65,354.4965,0.23310538
mistral,g2c,66,356.5252,0.23155959
mistral,g2c,67,357.3359,0.23593192
mistral,g2c,68,356.07413,0.23517033
mistral,g2c,69,356.4373,0.23595351
mistral,g2c,70,355.72864,0.22892621
mistral,g2c,71,355.6162,0.2373693
mistral,g2c,72,357.49982,0.24194455
mistral,g2c,73,358.05927,0.2245146
mistral,g2c,74,355.51373,0.21244027
mistral,g2c,75,355.55942,0.21871579
mistral,g2c,76,358.80084,0.23074421
mistral,g2c,77,358.2995,0.25418502
mistral,g2c,78,355.12674,0.23812112
mistral,g2c,79,359.4239,0.23585838
mistral,g2c,80,358.2113,0.25168523
mistral,g2c,81,356.75232,0.23666218
mistral,g2c,82,354.0722,0.23513144
mistral,g2c,83,355.46512,0.22842652
mistral,g2c,84,357.54688,0.22121172
mistral,g2c,85,358.15756,0.22955461
mistral,g2c,86,358.49692,0.22232604
mistral,g2c,87,356.85617,0.21956015
mistral,g2c,88,356.45087,0.24414438
mistral,g2c,89,354.25214,0.23506318
mistral,g2c,90,354.32962,0.24247654
mistral,g2c,91,356.56647,0.23576903
mistral,g2c,92,355.38147,0.247942
mistral,g2c,93,359.80743,0.24175847
mistral,g2c,94,357.06104,0.22783855
mistral,g2c,95,357.93292,0.2304982
mistral,g2c,96,358.25143,0.23636934
mistral,g2c,97,360.18295,0.22874145
mistral,g2c,98,358.07095,0.22462375
mistral,g2c,99,356.81952,0.2347748
mistral,g2c,100,359.14603,0.2319206
mistral,g2c,101,358.43536,0.22451861
mistral,g2c,102,358.08963,0.24989533
mistral,g2c,103,357.89493,0.21585591
mistral,g2c,104,358.78336,0.23316757
mistral,g2c,105,356.51834,0.24902384
mistral,g2c,106,358.21262,0.20101929
mistral,g2c,107,357.50208,0.22905836
mistral,g2c,108,358.40005,0.24803142
mistral,g2c,109,356.54132,0.22653456
mistral,g2c,110,356.6243,0.24252625
mistral,g2c,111,357.84207,0.22808468
mistral,g2c,112,360.51547,0.23631242
mistral,g2c,113,355.55508,0.24713197
mistral,g2c,114,355.85687,0.22963604
mistral,g2c,115,354.53357,0.21249974
mistral,g2c,116,359.32407,0.23229058
mistral,g2c,117,356.60864,0.23232399
mistral,g2c,118,357.08984,0.22460769
mistral,g2c,119,356.71814,0.23184766
mistral,g2c,120,352.71298,0.23496856
mistral,g2c,121,360.36044,0.23415054
mistral,g2c,122,354.75803,0.23729138
mistral,g2c,123,358.68643,0.2226818
mistral,g2c,124,354.36224,0.23574424
mistral,g2c,125,355.16653,0.22228315
mistral,g2c,126,359.08896,0.22325064
mistral,g2c,127,355.58774,0.23981659
mistral,g2c,128,358.1011,0.22307003
mistral,g2c,129,358.34225,0.2368222
mistral,g2c,130,356.82535,0.22664423
mistral,g2c,131,359.33914,0.23399222
mistral,g2c,132,356.33627,0.21865997
mistral,g2c,133,356.74567,0.22808476
mistral,g2c,134,358.70377,0.2365376
mistral,g2c,135,357.18747,0.23431486
mistral,g2c,136,355.5532,0.2347256
mistral,g2c,137,354.725,0.24045767
mistral,g2c,138,358.1911,0.23484471
mistral,g2c,139,355.5548,0.23679604
mistral,g2c,140,355.53748,0.23527083
mistral,g2c,141,355.47308,0.24885096
mistral,g2c,142,357.5483,0.25196314
mistral,g2c,143,356.5354,0.22785726
mistral,g2c,144,356.7965,0.24195673
mistral,g2c,145,354.39224,0.22801222
mistral,g2c,146,355.64374,0.23470989
mistral,g2c,147,358.59308,0.23116364
mistral,g2c,148,353.74307,0.23341024
mistral,g2c,149,357.84326,0.2304973
mistral,g3ms,0,373.5185,0.2712746
mistral,g3ms,1,370.6639,0.26377788
mistral,g3ms,2,368.55173,0.259455
mistral,g3ms,3,381.7626,0.330886
mistral,g3ms,4,378.24118,0.34213978
mistral,g3ms,5,372.98645,0.25699562
mistral,g3ms,6,371.73956,0.2628322
mistral,g3ms,7,374.7979,0.29201773
mistral,g3ms,8,369.50394,0.26275927
mistral,g3ms,9,373.01517,0.31004298
mistral,g3ms,10,375.07785,0.25075334
mistral,g3ms,11,366.2796,0.26438555
mistral,g3ms,12,374.86255,0.26882312
mistral,g3ms,13,376.75897,0.2704005
mistral,g3ms,14,377.53165,0.29764938
mistral,g3ms,15,366.85272,0.27041534
mistral,g3ms,16,375.48688,0.28268296
mistral,g3ms,17,376.08588,0.28356403
mistral,g3ms,18,370.3816,0.23095217
mistral,g3ms,19,370.45624,0.25200483
mistral,g3ms,20,376.0492,0.27709386
mistral,g3ms,21,372.57413,0.2854531
mistral,g3ms,22,369.91415,0.25197724
mistral,g3ms,23,371.10733,0.23379886
mistral,g3ms,24,369.04,0.2985865
mistral,g3ms,25,376.70792,0.24945116
mistral,g3ms,26,373.82196,0.2870262
mistral,g3ms,27,372.78912,0.27618048
mistral,g3ms,28,376.85483,0.27604172
mistral,g3ms,29,374.85007,0.33698463
mistral,g3ms,30,371.50778,0.28291428
mistral,g3ms,31,372.10098,0.2465728
mistral,g3ms,32,370.70648,0.2643479
mistral,g3ms,33,369.09464,0.24174783
mistral,g3ms,34,374.49588,0.24252538
mistral,g3ms,35,374.48813,0.31587085
mistral,g3ms,36,370.207,0.28308904
mistral,g3ms,37,376.56824,0.3143092
mistral,g3ms,38,369.85104,0.2626746
mistral,g3ms,39,374.7254,0.2530617
mistral,g3ms,40,373.74097,0.2830704
mistral,g3ms,41,368.9259,0.24466462
mistral,g3ms,42,367.6688,0.23473571
mistral,g3ms,43,372.89978,0.2830557
mistral,g3ms,44,375.76562,0.29381186
mistral,g3ms,45,367.77435,0.29466292
mistral,g3ms,46,368.93048,0.28126127
mistral,g3ms,47,377.8039,0.31481665
mistral,g3ms,48,371.49533,0.29965565
mistral,g3ms,49,373.82333,0.26232237
mistral,g3ms,50,381.64438,0.2583451
mistral,g3ms,51,374.04034,0.27830976
mistral,g3ms,52,373.91507,0.27119714
mistral,g3ms,53,373.9379,0.26852077
mistral,g3ms,54,369.8373,0.32043475
mistral,g3ms,55,371.76523,0.2430945
mistral,g3ms,56,376.85977,0.24349688
mistral,g3ms,57,372.78888,0.25604144
mistral,g3ms,58,374.11258,0.2570979
mistral,g3ms,59,368.877,0.2758196
mistral,g3ms,60,375.26065,0.3088725
mistral,g3ms,61,370.51086,0.26725498
mistral,g3ms,62,367.70377,0.26541838
mistral,g3ms,63,374.57898,0.23942421
mistral,g3ms,64,368.24908,0.27731356
mistral,g3ms,65,366.87302,0.26155016
mistral,g3ms,66,374.81598,0.27421653
mistral,g3ms,67,370.8444,0.2717422
mistral,g3ms,68,371.26163,0.25158647
mistral,g3ms,69,377.73926,0.27994505
mistral,g3ms,70,365.77,0.2715171
mistral,g3ms,71,376.07785,0.26750937
mistral,g3ms,72,374.1209,0.25089824
mistral,g3ms,73,377.2161,0.24073696
mistral,g3ms,74,375.28003,0.2661395
mistral,g3ms,75,371.75882,0.24504074
mistral,g3ms,76,369.52454,0.23503648
mistral,g3ms,77,375.54785,0.3144223
mistral,g3ms,78,369.79858,0.23500426
mistral,g3ms,79,372.9934,0.2710659
mistral,g3ms,80,372.40216,0.2755165
mistral,g3ms,81,369.65915,0.2832572
mistral,g3ms,82,369.35507,0.27876046
mistral,g3ms,83,371.77588,0.2960034
mistral,g3ms,84,372.07748,0.2656503
mistral,g3ms,85,369.64767,0.27954385
mistral,g3ms,86,374.9324,0.31186897
mistral,g3ms,87,371.0653,0.2349774
mistral,g3ms,88,374.95483,0.27748036
mistral,g3ms,89,370.44897,0.27511233
mistral,g3ms,90,374.98868,0.27373597
mistral,g3ms,91,380.4863,0.25187507
mistral,g3ms,92,371.02014,0.25131482
mistral,g3ms,93,368.89026,0.2640369
mistral,g3ms,94,378.6577,0.318921
mistral,g3ms,95,365.9748,0.25210175
mistral,g3ms,96,371.06442,0.2992565
mistral,g3ms,97,371.55502,0.26148054
mistral,g3ms,98,377.00507,0.25354177
mistral,g3ms,99,375.03116,0.31635624
mistral,g3ms,100,369.61807,0.24118726
mistral,g3ms,101,376.61923,0.30453497
mistral,g3ms,102,371.65143,0.29949462
mistral,g3ms,103,373.4629,0.23038398
mistral,g3ms,104,372.35654,0.32689804
mistral,g3ms,105,373.4347,0.2448799
mistral,g3ms,106,371.33823,0.25452575
mistral,g3ms,107,369.98676,0.25307307
mistral,g3ms,108,372.72482,0.2520158
mistral,g3ms,109,370.3358,0.2927035
mistral,g3ms,110,375.17212,0.26235673
mistral,g3ms,111,372.6725,0.25719148
mistral,g3ms,112,374.57138,0.27271807
mistral,g3ms,113,371.28607,0.28411406
mistral,g3ms,114,376.79242,0.2962924
mistral,g3ms,115,373.74954,0.30140564
mistral,g3ms,116,372.74936,0.23749612
mistral,g3ms,117,367.9428,0.26796827
mistral,g3ms,118,371.00385,0.26228622
mistral,g3ms,119,376.29907,0.27236003
mistral,g3ms,120,379.74472,0.29282853
mistral,g3ms,121,375.3287,0.28484297
mistral,g3ms,122,375.14868,0.30048385
mistral,g3ms,123,376.1562,0.28528124
mistral,g3ms,124,380.52863,0.2908886
mistral,g3ms,125,368.58612,0.24238884
mistral,g3ms,126,369.67075,0.2618857
mistral,g3ms,127,370.03424,0.26854134
mistral,g3ms,128,373.12756,0.27311507
mistral,g3ms,129,372.3357,0.23990849
mistral,g3ms,130,375.28943,0.2999211
mistral,g3ms,131,373.71188,0.2830016
mistral,g3ms,132,374.77652,0.31118292
mistral,g3ms,133,370.76105,0.26930588
mistral,g3ms,134,375.58334,0.3028759
mistral,g3ms,135,372.1402,0.25941873
mistral,g3ms,136,376.04346,0.29841274
mistral,g3ms,137,372.11853,0.24263802
mistral,g3ms,138,372.96255,0.2887775
mistral,g3ms,139,373.12326,0.2646828
mistral,g3ms,140,367.80426,0.25976256
mistral,g3ms,141,379.9648,0.23498672
mistral,g3ms,142,376.89703,0.25474262
mistral,g3ms,143,367.90942,0.25250858
mistral,g3ms,144,370.79492,0.28121388
mistral,g3ms,145,367.78348,0.25735524
mistral,g3ms,146,382.11984,0.2885782
mistral,g3ms,147,381.78708,0.27125356
mistral,g3ms,148,368.41528,0.26235235
mistral,g3ms,149,367.3195,0.2364321
mistral,g3cs,0,358.72684,0.24793282
mistral,g3cs,1,355.49573,0.24399213
mistral,g3cs,2,359.838,0.25012892
mistral,g3cs,3,357.79785,0.2766159
mistral,g3cs,4,357.91544,0.25068754
mistral,g3cs,5,357.33292,0.24938782
mistral,g3cs,6,355.71863,0.2540508
mistral,g3cs,7,357.96277,0.26174065
mistral,g3cs,8,356.80377,0.24358843
mistral,g3cs,9,357.0471,0.2433062
mistral,g3cs,10,356.19052,0.26143596
mistral,g3cs,11,359.391,0.27632987
mistral,g3cs,12,358.07642,0.24501623
mistral,g3cs,13,355.6318,0.27533025
mistral,g3cs,14,355.27057,0.2599357
mistral,g3cs,15,355.9619,0.24746391
mistral,g3cs,16,358.5489,0.25961834
mistral,g3cs,17,357.15875,0.24387997
mistral,g3cs,18,358.45865,0.25338465
mistral,g3cs,19,359.38623,0.26700953
mistral,g3cs,20,354.56583,0.23844421
mistral,g3cs,21,356.79413,0.26455134
mistral,g3cs,22,355.54327,0.24489313
mistral,g3cs,23,354.36218,0.24793184
mistral,g3cs,24,356.66327,0.2614689
mistral,g3cs,25,357.4851,0.25434566
mistral,g3cs,26,357.52057,0.25996178
mistral,g3cs,27,355.6814,0.2479456
mistral,g3cs,28,360.0705,0.2494414
mistral,g3cs,29,358.96735,0.2538875
mistral,g3cs,30,360.8553,0.2536979
mistral,g3cs,31,358.66846,0.25650415
mistral,g3cs,32,356.72955,0.24438739
mistral,g3cs,33,357.05484,0.23939551
mistral,g3cs,34,358.48306,0.249526
mistral,g3cs,35,356.41614,0.25544995
mistral,g3cs,36,359.16525,0.24668208
mistral,g3cs,37,359.61987,0.26222777
mistral,g3cs,38,357.63303,0.24750198
mistral,g3cs,39,356.38702,0.2577763
mistral,g3cs,40,359.06998,0.2515209
mistral,g3cs,41,355.65643,0.26139307
mistral,g3cs,42,358.4002,0.26564154
mistral,g3cs,43,359.4323,0.25220507
mistral,g3cs,44,356.30637,0.24470629
mistral,g3cs,45,359.57654,0.2645084
mistral,g3cs,46,357.90002,0.24454695
mistral,g3cs,47,358.91583,0.2464537
mistral,g3cs,48,358.53217,0.24949275
mistral,g3cs,49,356.4937,0.26392734
mistral,g3cs,50,356.56754,0.24863224
mistral,g3cs,51,357.00507,0.25837818
mistral,g3cs,52,357.49652,0.24857716
mistral,g3cs,53,359.20825,0.2581217
mistral,g3cs,54,359.6788,0.2447935
mistral,g3cs,55,358.092,0.2617093
mistral,g3cs,56,356.7613,0.2480298
mistral,g3cs,57,356.94058,0.25323212
mistral,g3cs,58,355.1491,0.24908622
mistral,g3cs,59,357.8529,0.24380006
mistral,g3cs,60,356.71796,0.25479162
mistral,g3cs,61,358.08093,0.27320015
mistral,g3cs,62,358.78854,0.25377622
mistral,g3cs,63,358.35742,0.255565
mistral,g3cs,64,355.96576,0.26076013
mistral,g3cs,65,356.02045,0.25579345
mistral,g3cs,66,357.57602,0.24020742
mistral,g3cs,67,356.7217,0.25253797
mistral,g3cs,68,359.4795,0.25118536
mistral,g3cs,69,356.77698,0.26225135
mistral,g3cs,70,359.81046,0.26265272
mistral,g3cs,71,356.8914,0.25748116
mistral,g3cs,72,357.32797,0.25635752
mistral,g3cs,73,355.82788,0.25716746
mistral,g3cs,74,358.24515,0.26438856
mistral,g3cs,75,358.71164,0.2504717
mistral,g3cs,76,357.85962,0.25084853
mistral,g3cs,77,356.11282,0.24589518
mistral,g3cs,78,360.64648,0.26334375
mistral,g3cs,79,355.6949,0.24940127
mistral,g3cs,80,359.06155,0.24568382
mistral,g3cs,81,358.41708,0.25138873
mistral,g3cs,82,357.75867,0.25250295
mistral,g3cs,83,356.64163,0.24305473
mistral,g3cs,84,360.84146,0.24598984
mistral,g3cs,85,357.13196,0.25513357
mistral,g3cs,86,356.69846,0.25284922
mistral,g3cs,87,357.94617,0.27140218
mistral,g3cs,88,357.5747,0.24236578
mistral,g3cs,89,358.25357,0.2554719
mistral,g3cs,90,356.3211,0.24654837
mistral,g3cs,91,356.33844,0.269014
mistral,g3cs,92,355.28845,0.25232744
mistral,g3cs,93,357.03812,0.2506664
mistral,g3cs,94,357.7295,0.2589776
mistral,g3cs,95,358.4918,0.25783655
mistral,g3cs,96,358.94165,0.23518378
mistral,g3cs,97,358.7498,0.24826829
mistral,g3cs,98,358.7655,0.2523146
mistral,g3cs,99,355.58142,0.2574836
mistral,g3cs,100,359.78775,0.24658068
mistral,g3cs,101,356.78476,0.24238521
mistral,g3cs,102,358.64648,0.24135385
mistral,g3cs,103,356.7485,0.26049986
mistral,g3cs,104,359.26212,0.27205026
mistral,g3cs,105,362.82693,0.26801613
mistral,g3cs,106,357.06418,0.268767
mistral,g3cs,107,358.85422,0.24699913
mistral,g3cs,108,357.7276,0.2560439
mistral,g3cs,109,358.64792,0.25161266
mistral,g3cs,110,358.89224,0.26065928
mistral,g3cs,111,357.43307,0.26082173
mistral,g3cs,112,358.19357,0.25443614
mistral,g3cs,113,359.76718,0.24260816
mistral,g3cs,114,359.15305,0.25713181
mistral,g3cs,115,357.32013,0.25192323
mistral,g3cs,116,356.37766,0.27252263
mistral,g3cs,117,357.6543,0.25831106
mistral,g3cs,118,356.6705,0.26601493
mistral,g3cs,119,358.1228,0.2657327
mistral,g3cs,120,357.30508,0.25291246
mistral,g3cs,121,356.82446,0.25151908
mistral,g3cs,122,358.75876,0.2518187
mistral,g3cs,123,356.19724,0.25248572
mistral,g3cs,124,359.85614,0.24752249
mistral,g3cs,125,355.2346,0.2648878
mistral,g3cs,126,354.53836,0.24847318
mistral,g3cs,127,357.86993,0.24893935
mistral,g3cs,128,355.0728,0.2563679
mistral,g3cs,129,356.17422,0.24712893
mistral,g3cs,130,359.73877,0.26431486
mistral,g3cs,131,355.05304,0.2397791
mistral,g3cs,132,357.54636,0.26389527
mistral,g3cs,133,357.128,0.25978526
mistral,g3cs,134,356.7899,0.25157672
mistral,g3cs,135,354.36588,0.25116843
mistral,g3cs,136,357.85928,0.2781576
mistral,g3cs,137,356.2119,0.2618932
mistral,g3cs,138,359.49423,0.2459695
mistral,g3cs,139,356.98236,0.25618362
mistral,g3cs,140,358.11697,0.2547696
mistral,g3cs,141,357.95627,0.26565543
mistral,g3cs,142,356.73444,0.25256735
mistral,g3cs,143,356.72195,0.23848729
mistral,g3cs,144,355.8022,0.23440267
mistral,g3cs,145,356.25046,0.2475447
mistral,g3cs,146,357.95807,0.26371443
mistral,g3cs,147,357.21207,0.24977203
mistral,g3cs,148,359.77237,0.26275384
mistral,g3cs,149,356.57895,0.25320697
mistral,g4ms,0,358.51813,0.25680706
mistral,g4ms,1,348.76376,0.2882393
mistral,g4ms,2,340.71408,0.39302745
mistral,g4ms,3,352.00986,0.26727635
mistral,g4ms,4,353.1992,0.22151364
mistral,g4ms,5,376.74557,0.23164019
mistral,g4ms,6,345.93268,0.2322077
mistral,g4ms,7,340.1205,0.31385306
mistral,g4ms,8,352.0981,0.29436088
mistral,g4ms,9,360.56918,0.2889742
mistral,g4ms,10,343.25317,0.31043202
mistral,g4ms,11,355.61612,0.27801177
mistral,g4ms,12,378.06494,0.24188131
mistral,g4ms,13,377.1005,0.24992247
mistral,g4ms,14,347.90033,0.3463868
mistral,g4ms,15,364.9316,0.23790866
mistral,g4ms,16,363.17017,0.279442
mistral,g4ms,17,350.5217,0.26317796
mistral,g4ms,18,346.4578,0.23573822
mistral,g4ms,19,357.25424,0.30862018
mistral,g4ms,20,333.3766,0.28940788
mistral,g4ms,21,361.0397,0.21446238
mistral,g4ms,22,353.35794,0.28281578
mistral,g4ms,23,362.80615,0.29239878
mistral,g4ms,24,355.58157,0.2717031
mistral,g4ms,25,355.05432,0.27078184
mistral,g4ms,26,362.59888,0.28182492
mistral,g4ms,27,363.16083,0.26516688
mistral,g4ms,28,352.927,0.23945966
mistral,g4ms,29,349.26767,0.31339177
mistral,g4ms,30,362.43524,0.273459
mistral,g4ms,31,352.68695,0.2546571
mistral,g4ms,32,349.99228,0.26547855
mistral,g4ms,33,356.52347,0.22387522
mistral,g4ms,34,355.55103,0.22335888
mistral,g4ms,35,374.6897,0.23088202
mistral,g4ms,36,359.7191,0.32963678
mistral,g4ms,37,367.45258,0.22766098
mistral,g4ms,38,355.93085,0.27588657
mistral,g4ms,39,344.65726,0.24258621
mistral,g4ms,40,375.33124,0.21027344
mistral,g4ms,41,348.055,0.3116131
mistral,g4ms,42,360.2585,0.2758567
mistral,g4ms,43,349.16357,0.2636692
mistral,g4ms,44,350.49457,0.2663735
mistral,g4ms,45,356.54742,0.26294515
mistral,g4ms,46,373.21796,0.19876501
mistral,g4ms,47,367.38797,0.2569368
mistral,g4ms,48,353.97202,0.3216387
mistral,g4ms,49,358.10022,0.31216535
mistral,g4ms,50,356.91434,0.2832839
mistral,g4ms,51,363.60858,0.2531005
mistral,g4ms,52,359.2186,0.3076209
mistral,g4ms,53,371.7784,0.22175848
mistral,g4ms,54,340.68622,0.28630337
mistral,g4ms,55,348.81107,0.24234411
mistral,g4ms,56,360.31787,0.31753048
mistral,g4ms,57,365.44205,0.20935561
mistral,g4ms,58,356.26654,0.2538502
mistral,g4ms,59,343.70413,0.28660482
mistral,g4ms,60,353.32462,0.31921878
mistral,g4ms,61,357.38095,0.35501173
mistral,g4ms,62,365.38803,0.32733935
mistral,g4ms,63,355.8981,0.31128073
mistral,g4ms,64,354.22452,0.28567365
mistral,g4ms,65,356.94305,0.26087353
mistral,g4ms,66,365.28778,0.23233241
mistral,g4ms,67,331.0517,0.30659595
mistral,g4ms,68,361.46313,0.26953056
mistral,g4ms,69,349.16986,0.27773535
mistral,g4ms,70,357.2605,0.31853807
mistral,g4ms,71,359.4684,0.25017503
mistral,g4ms,72,378.44617,0.20796375
mistral,g4ms,73,370.80582,0.26789096
mistral,g4ms,74,346.35846,0.29474688
mistral,g4ms,75,352.19272,0.25126213
mistral,g4ms,76,350.74445,0.3343341
mistral,g4ms,77,362.51007,0.31110916
mistral,g4ms,78,371.39352,0.21931033
mistral,g4ms,79,358.3274,0.25056264
mistral,g4ms,80,367.05646,0.23210672
mistral,g4ms,81,345.57162,0.31406352
mistral,g4ms,82,344.94565,0.27861205
mistral,g4ms,83,368.25793,0.25193805
mistral,g4ms,84,350.5874,0.3157465
mistral,g4ms,85,365.39426,0.20449467
mistral,g4ms,86,365.11957,0.2287378
mistral,g4ms,87,338.1362,0.29852098
mistral,g4ms,88,346.48358,0.2679661
mistral,g4ms,89,361.71866,0.25558293
mistral,g4ms,90,378.67944,0.22296341
mistral,g4ms,91,377.325,0.28643277
mistral,g4ms,92,350.85516,0.2548844
mistral,g4ms,93,358.02194,0.2516928
mistral,g4ms,94,369.5957,0.23427133
mistral,g4ms,95,349.1647,0.2544291
mistral,g4ms,96,362.83545,0.26634422
mistral,g4ms,97,347.98575,0.31071782
mistral,g4ms,98,362.12466,0.25685242
mistral,g4ms,99,351.60858,0.24155694
mistral,g4ms,100,378.73514,0.22784202
mistral,g4ms,101,369.5952,0.22240575
mistral,g4ms,102,372.80176,0.21661791
mistral,g4ms,103,361.13705,0.25144556
mistral,g4ms,104,374.9192,0.28009534
mistral,g4ms,105,371.79004,0.24051934
mistral,g4ms,106,354.2145,0.21188772
mistral,g4ms,107,351.3121,0.23753399
mistral,g4ms,108,373.90915,0.22654766
mistral,g4ms,109,362.24466,0.29748264
mistral,g4ms,110,355.03873,0.28944665
mistral,g4ms,111,363.0774,0.25265977
mistral,g4ms,112,340.20502,0.3166554
mistral,g4ms,113,350.1636,0.2950078
